# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2014_I1304688_custom/d01-x04-y01  /REF/ATLAS_2014_I1304688_custom/d01-x04-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2014_I1304688_custom/d01-x04-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2014_I1304688_custom/d01-x04-y01
AidaPath=/REF/ATLAS_2014_I1304688_custom/d01-x04-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 9.290730e-01
## Num bins: 6
## xlow  	xhigh   	val    	errminus	errplus
-5.000000e-01	5.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e-01	1.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.500000e+00	2.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.500000e+00	3.500000e+00	7.551370e-01	9.676600e-02	9.676600e-02
3.500000e+00	4.500000e+00	1.493310e-01	2.251700e-02	2.251700e-02
4.500000e+00	5.500000e+00	2.460500e-02	6.938000e-03	6.938000e-03
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2014_I1304688_custom/d01-x04-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
-5.000000e-01	5.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e-01	1.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.500000e+00	2.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.500000e+00	3.500000e+00	7.313384e-01	8.379950e-03	8.379950e-03
3.500000e+00	4.500000e+00	1.180717e-01	2.533050e-03	2.533050e-03
4.500000e+00	5.500000e+00	1.518347e-02	1.782940e-03	1.782940e-03
# END HISTOGRAM
