# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2015_I1404878_custom/d05-x01-y01  /REF/ATLAS_2015_I1404878_custom/d05-x01-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2015_I1404878_custom/d05-x01-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2015_I1404878_custom/d05-x01-y01
AidaPath=/REF/ATLAS_2015_I1404878_custom/d05-x01-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 2.957564e+01
## Num bins: 18
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	3.337060e+01	6.982955e+00	6.874264e+00
1.000000e-01	2.000000e-01	3.342630e+01	6.943166e+00	6.905089e+00
2.000000e-01	3.000000e-01	3.151310e+01	6.694874e+00	6.713137e+00
3.000000e-01	4.000000e-01	2.982330e+01	6.429117e+00	6.425839e+00
4.000000e-01	5.000000e-01	2.831300e+01	5.877913e+00	5.928263e+00
5.000000e-01	6.000000e-01	2.592050e+01	5.464787e+00	5.489905e+00
6.000000e-01	7.000000e-01	2.265530e+01	4.904218e+00	4.798533e+00
7.000000e-01	8.000000e-01	1.996850e+01	4.169297e+00	4.194824e+00
8.000000e-01	9.000000e-01	1.710840e+01	3.527369e+00	3.533177e+00
9.000000e-01	1.000000e+00	1.384830e+01	2.962134e+00	2.910852e+00
1.000000e+00	1.100000e+00	1.094210e+01	2.256070e+00	2.240899e+00
1.100000e+00	1.200000e+00	8.672580e+00	1.755364e+00	1.748362e+00
1.200000e+00	1.300000e+00	6.757060e+00	1.316904e+00	1.309172e+00
1.300000e+00	1.400000e+00	4.903970e+00	1.007116e+00	9.850854e-01
1.400000e+00	1.500000e+00	3.394650e+00	7.138572e-01	7.003251e-01
1.500000e+00	1.600000e+00	2.349770e+00	5.052729e-01	5.015623e-01
1.600000e+00	1.800000e+00	1.072210e+00	2.011577e-01	2.107634e-01
1.800000e+00	2.500000e+00	9.208080e-02	2.181340e-02	2.204236e-02
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2015_I1404878_custom/d05-x01-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	3.341221e+01	4.463950e-01	4.463950e-01
1.000000e-01	2.000000e-01	3.278829e+01	4.308750e-01	4.308750e-01
2.000000e-01	3.000000e-01	3.172323e+01	3.809450e-01	3.809450e-01
3.000000e-01	4.000000e-01	3.041352e+01	5.186950e-01	5.186950e-01
4.000000e-01	5.000000e-01	2.797418e+01	7.551800e-01	7.551800e-01
5.000000e-01	6.000000e-01	2.581858e+01	5.669950e-01	5.669950e-01
6.000000e-01	7.000000e-01	2.324632e+01	3.854650e-01	3.854650e-01
7.000000e-01	8.000000e-01	2.034031e+01	2.931500e-01	2.931500e-01
8.000000e-01	9.000000e-01	1.736689e+01	3.334550e-01	3.334550e-01
9.000000e-01	1.000000e+00	1.429859e+01	2.666800e-01	2.666800e-01
1.000000e+00	1.100000e+00	1.157900e+01	2.731550e-01	2.731550e-01
1.100000e+00	1.200000e+00	9.211092e+00	2.439815e-01	2.439815e-01
1.200000e+00	1.300000e+00	7.027994e+00	1.404245e-01	1.404245e-01
1.300000e+00	1.400000e+00	5.148200e+00	1.183330e-01	1.183330e-01
1.400000e+00	1.500000e+00	3.634991e+00	9.793800e-02	9.793800e-02
1.500000e+00	1.600000e+00	2.444743e+00	7.551200e-02	7.551200e-02
1.600000e+00	1.800000e+00	1.197422e+00	4.018100e-02	4.018100e-02
1.800000e+00	2.500000e+00	9.831497e-02	5.330035e-03	5.330035e-03
# END HISTOGRAM
