# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2015_I1404878_custom/d09-x01-y01  /REF/ATLAS_2015_I1404878_custom/d09-x01-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2015_I1404878_custom/d09-x01-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2015_I1404878_custom/d09-x01-y01
AidaPath=/REF/ATLAS_2015_I1404878_custom/d09-x01-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 2.961226e+01
## Num bins: 18
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	2.488830e+01	5.264737e+00	5.244849e+00
1.000000e-01	2.000000e-01	2.436980e+01	5.049694e+00	5.030224e+00
2.000000e-01	3.000000e-01	2.433290e+01	5.211291e+00	5.185530e+00
3.000000e-01	4.000000e-01	2.384070e+01	4.915410e+00	4.849227e+00
4.000000e-01	5.000000e-01	2.270670e+01	4.827157e+00	4.814459e+00
5.000000e-01	6.000000e-01	2.162690e+01	4.626821e+00	4.612352e+00
6.000000e-01	7.000000e-01	2.080160e+01	4.080438e+00	4.112624e+00
7.000000e-01	8.000000e-01	1.965030e+01	4.188557e+00	4.194639e+00
8.000000e-01	9.000000e-01	1.760150e+01	3.859756e+00	3.850092e+00
9.000000e-01	1.000000e+00	1.634290e+01	3.289986e+00	3.272212e+00
1.000000e+00	1.100000e+00	1.444420e+01	2.955342e+00	2.914421e+00
1.100000e+00	1.200000e+00	1.271440e+01	2.791937e+00	2.765683e+00
1.200000e+00	1.300000e+00	1.162280e+01	2.418043e+00	2.437281e+00
1.300000e+00	1.400000e+00	9.898210e+00	1.997269e+00	1.986521e+00
1.400000e+00	1.500000e+00	8.276860e+00	1.742947e+00	1.791985e+00
1.500000e+00	1.700000e+00	5.999230e+00	1.234600e+00	1.222396e+00
1.700000e+00	1.900000e+00	3.459200e+00	7.516454e-01	7.292973e-01
1.900000e+00	2.500000e+00	6.812840e-01	1.508826e-01	1.480814e-01
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2015_I1404878_custom/d09-x01-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	2.554068e+01	2.135450e-01	2.135450e-01
1.000000e-01	2.000000e-01	2.511903e+01	3.956850e-01	3.956850e-01
2.000000e-01	3.000000e-01	2.476255e+01	3.290100e-01	3.290100e-01
3.000000e-01	4.000000e-01	2.399681e+01	3.921050e-01	3.921050e-01
4.000000e-01	5.000000e-01	2.329183e+01	5.622700e-01	5.622700e-01
5.000000e-01	6.000000e-01	2.205225e+01	3.773200e-01	3.773200e-01
6.000000e-01	7.000000e-01	2.103827e+01	3.399000e-01	3.399000e-01
7.000000e-01	8.000000e-01	1.958459e+01	4.562500e-01	4.562500e-01
8.000000e-01	9.000000e-01	1.781661e+01	4.742950e-01	4.742950e-01
9.000000e-01	1.000000e+00	1.637198e+01	4.310200e-01	4.310200e-01
1.000000e+00	1.100000e+00	1.469807e+01	4.064800e-01	4.064800e-01
1.100000e+00	1.200000e+00	1.326290e+01	2.784600e-01	2.784600e-01
1.200000e+00	1.300000e+00	1.154312e+01	1.292050e-01	1.292050e-01
1.300000e+00	1.400000e+00	9.837128e+00	2.509325e-01	2.509325e-01
1.400000e+00	1.500000e+00	8.255675e+00	1.983770e-01	1.983770e-01
1.500000e+00	1.700000e+00	5.974600e+00	1.277650e-01	1.277650e-01
1.700000e+00	1.900000e+00	3.443118e+00	7.080250e-02	7.080250e-02
1.900000e+00	2.500000e+00	6.506002e-01	1.336950e-02	1.336950e-02
# END HISTOGRAM
