# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2014_I1304688_custom/d01-x01-y01  /REF/ATLAS_2014_I1304688_custom/d01-x01-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2014_I1304688_custom/d01-x01-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2014_I1304688_custom/d01-x01-y01
AidaPath=/REF/ATLAS_2014_I1304688_custom/d01-x01-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 1.063391e+01
## Num bins: 9
## xlow  	xhigh   	val    	errminus	errplus
-5.000000e-01	5.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e-01	1.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.500000e+00	2.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.500000e+00	3.500000e+00	4.335670e+00	6.405840e-01	6.405840e-01
3.500000e+00	4.500000e+00	3.764160e+00	2.772090e-01	2.772090e-01
4.500000e+00	5.500000e+00	1.719390e+00	1.602250e-01	1.602250e-01
5.500000e+00	6.500000e+00	6.109060e-01	8.700800e-02	8.700800e-02
6.500000e+00	7.500000e+00	1.612850e-01	3.392400e-02	3.392400e-02
7.500000e+00	8.500000e+00	4.249800e-02	1.237500e-02	1.237500e-02
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2014_I1304688_custom/d01-x01-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
-5.000000e-01	5.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e-01	1.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.500000e+00	2.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.500000e+00	3.500000e+00	4.087509e+00	1.813550e-01	1.813550e-01
3.500000e+00	4.500000e+00	4.146605e+00	6.188150e-02	6.188150e-02
4.500000e+00	5.500000e+00	2.122904e+00	1.346970e-01	1.346970e-01
5.500000e+00	6.500000e+00	7.290337e-01	9.185150e-02	9.185150e-02
6.500000e+00	7.500000e+00	1.982860e-01	4.484220e-02	4.484220e-02
7.500000e+00	8.500000e+00	5.021073e-02	1.716703e-02	1.716703e-02
# END HISTOGRAM
