# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2014_I1304688_custom/d02-x02-y01  /REF/ATLAS_2014_I1304688_custom/d02-x02-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2014_I1304688_custom/d02-x02-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2014_I1304688_custom/d02-x02-y01
AidaPath=/REF/ATLAS_2014_I1304688_custom/d02-x02-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 1.042090e+01
## Num bins: 7
## xlow  	xhigh   	val    	errminus	errplus
3.500000e+01	5.000000e+01	1.141650e-01	1.556100e-02	1.556100e-02
5.000000e+01	7.000000e+01	1.886690e-01	1.477500e-02	1.477500e-02
7.000000e+01	9.000000e+01	1.225510e-01	1.084300e-02	1.084300e-02
9.000000e+01	1.200000e+02	5.136000e-02	5.107000e-03	5.107000e-03
1.200000e+02	1.550000e+02	1.721800e-02	2.170000e-03	2.170000e-03
1.550000e+02	1.950000e+02	5.324000e-03	8.530000e-04	8.530000e-04
1.950000e+02	8.300000e+02	2.010000e-04	3.500000e-05	3.500000e-05
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2014_I1304688_custom/d02-x02-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
3.500000e+01	5.000000e+01	1.193907e-01	2.098550e-03	2.098550e-03
5.000000e+01	7.000000e+01	1.963180e-01	1.981700e-03	1.981700e-03
7.000000e+01	9.000000e+01	1.242553e-01	1.144800e-03	1.144800e-03
9.000000e+01	1.200000e+02	5.514258e-02	7.641500e-04	7.641500e-04
1.200000e+02	1.550000e+02	1.846497e-02	3.598600e-04	3.598600e-04
1.550000e+02	1.950000e+02	5.750155e-03	1.870900e-04	1.870900e-04
1.950000e+02	8.300000e+02	1.906718e-04	8.454250e-06	8.454250e-06
# END HISTOGRAM
