# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2015_I1404878_custom/d17-x01-y01  /REF/ATLAS_2015_I1404878_custom/d17-x01-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2015_I1404878_custom/d17-x01-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2015_I1404878_custom/d17-x01-y01
AidaPath=/REF/ATLAS_2015_I1404878_custom/d17-x01-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 2.957046e+01
## Num bins: 16
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	3.368580e+01	6.957464e+00	6.903950e+00
1.000000e-01	2.000000e-01	3.311430e+01	6.874900e+00	6.836186e+00
2.000000e-01	3.000000e-01	3.145440e+01	6.746644e+00	6.734072e+00
3.000000e-01	4.000000e-01	3.012680e+01	6.504550e+00	6.493412e+00
4.000000e-01	5.000000e-01	2.829980e+01	5.822610e+00	5.866715e+00
5.000000e-01	6.000000e-01	2.552530e+01	5.357160e+00	5.346961e+00
6.000000e-01	7.000000e-01	2.264700e+01	4.920719e+00	4.868689e+00
7.000000e-01	8.000000e-01	1.995730e+01	4.244309e+00	4.260454e+00
8.000000e-01	9.000000e-01	1.705750e+01	3.424366e+00	3.431859e+00
9.000000e-01	1.000000e+00	1.364350e+01	2.887453e+00	2.837209e+00
1.000000e+00	1.100000e+00	1.111390e+01	2.398777e+00	2.396115e+00
1.100000e+00	1.200000e+00	8.725570e+00	1.738623e+00	1.678638e+00
1.200000e+00	1.300000e+00	6.761050e+00	1.377403e+00	1.378144e+00
1.300000e+00	1.400000e+00	4.966550e+00	1.024540e+00	1.006075e+00
1.400000e+00	1.500000e+00	3.559080e+00	7.006089e-01	6.885703e-01
1.500000e+00	2.000000e+00	1.013350e+00	2.121696e-01	2.142018e-01
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2015_I1404878_custom/d17-x01-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	3.762805e+01	1.636270e+00	1.636270e+00
1.000000e-01	2.000000e-01	3.774517e+01	1.777530e+00	1.777530e+00
2.000000e-01	3.000000e-01	3.621053e+01	1.391195e+00	1.391195e+00
3.000000e-01	4.000000e-01	3.423915e+01	1.065780e+00	1.065780e+00
4.000000e-01	5.000000e-01	3.189838e+01	1.237305e+00	1.237305e+00
5.000000e-01	6.000000e-01	2.863053e+01	1.020030e+00	1.020030e+00
6.000000e-01	7.000000e-01	2.588246e+01	1.204055e+00	1.204055e+00
7.000000e-01	8.000000e-01	2.304685e+01	7.500200e-01	7.500200e-01
8.000000e-01	9.000000e-01	1.989929e+01	7.524000e-01	7.524000e-01
9.000000e-01	1.000000e+00	1.636149e+01	6.074350e-01	6.074350e-01
1.000000e+00	1.100000e+00	1.355483e+01	5.320650e-01	5.320650e-01
1.100000e+00	1.200000e+00	1.065361e+01	4.255500e-01	4.255500e-01
1.200000e+00	1.300000e+00	8.114323e+00	4.558325e-01	4.558325e-01
1.300000e+00	1.400000e+00	5.954192e+00	2.293150e-01	2.293150e-01
1.400000e+00	1.500000e+00	4.160217e+00	2.549945e-01	2.549945e-01
1.500000e+00	2.000000e+00	1.229804e+00	3.407650e-02	3.407650e-02
# END HISTOGRAM
