# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2015_I1404878_Parton/d40-x01-y01  /REF/ATLAS_2015_I1404878_Parton/d40-x01-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2015_I1404878_Parton/d40-x01-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2015_I1404878_Parton/d40-x01-y01
AidaPath=/REF/ATLAS_2015_I1404878_Parton/d40-x01-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 1.000000e+00
## Num bins: 16
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	8.644990e-01	1.577704e-02	1.689961e-02
1.000000e-01	2.000000e-01	8.549970e-01	1.379585e-02	1.352346e-02
2.000000e-01	3.000000e-01	8.339440e-01	8.361045e-03	9.021844e-03
3.000000e-01	4.000000e-01	8.124880e-01	8.792070e-03	1.038082e-02
4.000000e-01	5.000000e-01	7.841950e-01	7.390446e-03	8.810514e-03
5.000000e-01	6.000000e-01	7.454570e-01	6.378133e-03	6.986889e-03
6.000000e-01	7.000000e-01	7.008640e-01	7.380101e-03	7.549480e-03
7.000000e-01	8.000000e-01	6.512050e-01	6.865038e-03	7.685461e-03
8.000000e-01	9.000000e-01	5.969810e-01	4.941997e-03	6.705476e-03
9.000000e-01	1.000000e+00	5.345870e-01	5.509479e-03	5.574822e-03
1.000000e+00	1.100000e+00	4.757390e-01	5.754676e-03	5.648417e-03
1.100000e+00	1.200000e+00	4.196930e-01	7.276858e-03	5.158807e-03
1.200000e+00	1.300000e+00	3.699890e-01	8.069782e-03	4.784845e-03
1.300000e+00	1.400000e+00	3.210560e-01	8.124912e-03	5.024293e-03
1.400000e+00	1.500000e+00	2.730870e-01	8.331093e-03	5.782113e-03
1.500000e+00	2.000000e+00	1.522440e-01	6.585453e-03	6.809261e-03
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2015_I1404878_Parton/d40-x01-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	8.210214e-01	4.380350e-03	4.380350e-03
1.000000e-01	2.000000e-01	8.156908e-01	4.269050e-03	4.269050e-03
2.000000e-01	3.000000e-01	7.975181e-01	4.478550e-03	4.478550e-03
3.000000e-01	4.000000e-01	7.785581e-01	5.534000e-03	5.534000e-03
4.000000e-01	5.000000e-01	7.493928e-01	4.515250e-03	4.515250e-03
5.000000e-01	6.000000e-01	7.167862e-01	3.862950e-03	3.862950e-03
6.000000e-01	7.000000e-01	6.765980e-01	4.877050e-03	4.877050e-03
7.000000e-01	8.000000e-01	6.352528e-01	5.641500e-03	5.641500e-03
8.000000e-01	9.000000e-01	5.866795e-01	4.373100e-03	4.373100e-03
9.000000e-01	1.000000e+00	5.366838e-01	2.775650e-03	2.775650e-03
1.000000e+00	1.100000e+00	4.855917e-01	5.124350e-03	5.124350e-03
1.100000e+00	1.200000e+00	4.342503e-01	2.827000e-03	2.827000e-03
1.200000e+00	1.300000e+00	3.824287e-01	3.356250e-03	3.356250e-03
1.300000e+00	1.400000e+00	3.307150e-01	3.388950e-03	3.388950e-03
1.400000e+00	1.500000e+00	2.810158e-01	1.905650e-03	1.905650e-03
1.500000e+00	2.000000e+00	1.585912e-01	1.203850e-03	1.203850e-03
# END HISTOGRAM
