# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2015_I1404878_custom/d19-x01-y01  /REF/ATLAS_2015_I1404878_custom/d19-x01-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2015_I1404878_custom/d19-x01-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2015_I1404878_custom/d19-x01-y01
AidaPath=/REF/ATLAS_2015_I1404878_custom/d19-x01-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 2.958443e+01
## Num bins: 10
## xlow  	xhigh   	val    	errminus	errplus
1.000000e+00	1.400000e+00	2.058280e+01	4.296699e+00	4.258017e+00
1.400000e+00	1.900000e+00	1.315660e+01	2.772704e+00	2.774808e+00
1.900000e+00	2.500000e+00	7.843360e+00	1.627125e+00	1.635590e+00
2.500000e+00	3.200000e+00	4.752390e+00	9.775894e-01	9.687109e-01
3.200000e+00	4.200000e+00	2.541410e+00	5.506720e-01	5.499359e-01
4.200000e+00	5.500000e+00	1.391200e+00	2.947572e-01	2.939656e-01
5.500000e+00	7.200000e+00	6.553130e-01	1.400795e-01	1.400664e-01
7.200000e+00	9.300000e+00	3.099090e-01	6.218028e-02	6.022957e-02
9.300000e+00	1.200000e+01	1.313330e-01	2.481022e-02	2.451056e-02
1.200000e+01	2.000000e+01	3.386430e-02	7.220122e-03	7.065365e-03
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2015_I1404878_custom/d19-x01-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
1.000000e+00	1.400000e+00	2.060983e+01	2.515500e-01	2.515500e-01
1.400000e+00	1.900000e+00	1.308479e+01	9.874500e-02	9.874500e-02
1.900000e+00	2.500000e+00	7.764629e+00	8.996100e-02	8.996100e-02
2.500000e+00	3.200000e+00	4.561788e+00	7.421350e-02	7.421350e-02
3.200000e+00	4.200000e+00	2.511970e+00	3.499350e-02	3.499350e-02
4.200000e+00	5.500000e+00	1.262910e+00	3.535500e-02	3.535500e-02
5.500000e+00	7.200000e+00	6.022900e-01	1.805005e-02	1.805005e-02
7.200000e+00	9.300000e+00	2.695384e-01	8.498400e-03	8.498400e-03
9.300000e+00	1.200000e+01	1.169694e-01	8.217400e-03	8.217400e-03
1.200000e+01	2.000000e+01	2.971956e-02	2.292600e-03	2.292600e-03
# END HISTOGRAM
