# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2015_I1404878_custom/d11-x01-y01  /REF/ATLAS_2015_I1404878_custom/d11-x01-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2015_I1404878_custom/d11-x01-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2015_I1404878_custom/d11-x01-y01
AidaPath=/REF/ATLAS_2015_I1404878_custom/d11-x01-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 2.963602e+01
## Num bins: 6
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	4.000000e+01	5.476850e-01	1.146269e-01	1.139698e-01
4.000000e+01	8.000000e+01	1.280040e-01	2.788834e-02	2.807384e-02
8.000000e+01	1.200000e+02	3.914690e-02	7.942762e-03	8.011116e-03
1.200000e+02	1.700000e+02	1.349900e-02	2.701401e-03	2.761283e-03
1.700000e+02	2.300000e+02	4.213450e-03	8.971544e-04	8.993552e-04
2.300000e+02	6.000000e+02	3.103370e-04	6.058207e-05	6.145308e-05
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2015_I1404878_custom/d11-x01-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	4.000000e+01	5.715399e-01	2.218100e-03	2.218100e-03
4.000000e+01	8.000000e+01	1.125403e-01	1.876550e-03	1.876550e-03
8.000000e+01	1.200000e+02	2.705047e-02	8.621650e-04	8.621650e-04
1.200000e+02	1.700000e+02	7.123663e-03	4.390230e-04	4.390230e-04
1.700000e+02	2.300000e+02	1.740752e-03	1.729930e-04	1.729930e-04
2.300000e+02	6.000000e+02	1.050574e-04	1.742382e-05	1.742382e-05
# END HISTOGRAM
