# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2015_I1404878_custom/d09-x01-y01  /REF/ATLAS_2015_I1404878_custom/d09-x01-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2015_I1404878_custom/d09-x01-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2015_I1404878_custom/d09-x01-y01
AidaPath=/REF/ATLAS_2015_I1404878_custom/d09-x01-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 2.961226e+01
## Num bins: 18
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	2.488830e+01	5.264737e+00	5.244849e+00
1.000000e-01	2.000000e-01	2.436980e+01	5.049694e+00	5.030224e+00
2.000000e-01	3.000000e-01	2.433290e+01	5.211291e+00	5.185530e+00
3.000000e-01	4.000000e-01	2.384070e+01	4.915410e+00	4.849227e+00
4.000000e-01	5.000000e-01	2.270670e+01	4.827157e+00	4.814459e+00
5.000000e-01	6.000000e-01	2.162690e+01	4.626821e+00	4.612352e+00
6.000000e-01	7.000000e-01	2.080160e+01	4.080438e+00	4.112624e+00
7.000000e-01	8.000000e-01	1.965030e+01	4.188557e+00	4.194639e+00
8.000000e-01	9.000000e-01	1.760150e+01	3.859756e+00	3.850092e+00
9.000000e-01	1.000000e+00	1.634290e+01	3.289986e+00	3.272212e+00
1.000000e+00	1.100000e+00	1.444420e+01	2.955342e+00	2.914421e+00
1.100000e+00	1.200000e+00	1.271440e+01	2.791937e+00	2.765683e+00
1.200000e+00	1.300000e+00	1.162280e+01	2.418043e+00	2.437281e+00
1.300000e+00	1.400000e+00	9.898210e+00	1.997269e+00	1.986521e+00
1.400000e+00	1.500000e+00	8.276860e+00	1.742947e+00	1.791985e+00
1.500000e+00	1.700000e+00	5.999230e+00	1.234600e+00	1.222396e+00
1.700000e+00	1.900000e+00	3.459200e+00	7.516454e-01	7.292973e-01
1.900000e+00	2.500000e+00	6.812840e-01	1.508826e-01	1.480814e-01
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2015_I1404878_custom/d09-x01-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	2.791396e+01	1.077270e+00	1.077270e+00
1.000000e-01	2.000000e-01	2.794922e+01	9.277950e-01	9.277950e-01
2.000000e-01	3.000000e-01	2.734661e+01	7.157750e-01	7.157750e-01
3.000000e-01	4.000000e-01	2.681334e+01	1.048965e+00	1.048965e+00
4.000000e-01	5.000000e-01	2.587477e+01	9.684400e-01	9.684400e-01
5.000000e-01	6.000000e-01	2.483213e+01	9.648500e-01	9.648500e-01
6.000000e-01	7.000000e-01	2.324314e+01	9.793900e-01	9.793900e-01
7.000000e-01	8.000000e-01	2.128652e+01	1.098405e+00	1.098405e+00
8.000000e-01	9.000000e-01	1.996600e+01	7.455350e-01	7.455350e-01
9.000000e-01	1.000000e+00	1.854199e+01	8.852150e-01	8.852150e-01
1.000000e+00	1.100000e+00	1.672420e+01	5.723500e-01	5.723500e-01
1.100000e+00	1.200000e+00	1.487019e+01	6.470850e-01	6.470850e-01
1.200000e+00	1.300000e+00	1.292202e+01	4.870600e-01	4.870600e-01
1.300000e+00	1.400000e+00	1.113741e+01	5.130600e-01	5.130600e-01
1.400000e+00	1.500000e+00	9.395644e+00	6.359955e-01	6.359955e-01
1.500000e+00	1.700000e+00	6.768180e+00	2.069750e-01	2.069750e-01
1.700000e+00	1.900000e+00	3.955373e+00	1.041105e-01	1.041105e-01
1.900000e+00	2.500000e+00	7.646181e-01	3.601325e-02	3.601325e-02
# END HISTOGRAM
