# BEGIN PLOT
DrawOnly=Envel-100.000000-/ATLAS_2015_I1404878_Parton/d39-x01-y01  /REF/ATLAS_2015_I1404878_Parton/d39-x01-y01
RatioPlot=1
RatioPlotReference=/REF/ATLAS_2015_I1404878_Parton/d39-x01-y01
Legend=1
LogY=1
# END PLOT

# BEGIN HISTOGRAM /REF/ATLAS_2015_I1404878_Parton/d39-x01-y01
AidaPath=/REF/ATLAS_2015_I1404878_Parton/d39-x01-y01
Title=ATLAS data
PolyMarker=*
ErrorBars=1
## Area: 2.600269e+02
## Num bins: 16
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	2.247930e+02	2.280546e+01	2.219402e+01
1.000000e-01	2.000000e-01	2.223220e+02	2.304167e+01	2.221638e+01
2.000000e-01	3.000000e-01	2.168480e+02	2.337526e+01	2.290981e+01
3.000000e-01	4.000000e-01	2.112690e+02	2.284591e+01	2.251058e+01
4.000000e-01	5.000000e-01	2.039120e+02	2.200823e+01	2.162563e+01
5.000000e-01	6.000000e-01	1.938390e+02	2.142129e+01	2.099579e+01
6.000000e-01	7.000000e-01	1.822430e+02	2.051427e+01	2.004336e+01
7.000000e-01	8.000000e-01	1.693310e+02	1.882688e+01	1.879816e+01
8.000000e-01	9.000000e-01	1.552310e+02	1.704154e+01	1.731551e+01
9.000000e-01	1.000000e+00	1.390070e+02	1.617018e+01	1.585005e+01
1.000000e+00	1.100000e+00	1.237050e+02	1.489682e+01	1.452941e+01
1.100000e+00	1.200000e+00	1.091310e+02	1.352279e+01	1.275205e+01
1.200000e+00	1.300000e+00	9.620700e+01	1.226906e+01	1.119634e+01
1.300000e+00	1.400000e+00	8.348330e+01	1.079207e+01	9.779163e+00
1.400000e+00	1.500000e+00	7.101000e+01	9.279086e+00	8.494492e+00
1.500000e+00	2.000000e+00	3.958750e+01	5.650930e+00	5.683881e+00
# END HISTOGRAM


# BEGIN HISTOGRAM Envel-100.000000-/ATLAS_2015_I1404878_Parton/d39-x01-y01
Title=Envelope (CL 100.0 \%)
ErrorBands=1
ErrorBandColor=blue!40!
ErrorBandOpacity=0.45
LineStyle=none
## xlow  	xhigh   	val    	errminus	errplus
0.000000e+00	1.000000e-01	2.070522e+02	1.697600e+00	1.697600e+00
1.000000e-01	2.000000e-01	2.053469e+02	2.072750e+00	2.072750e+00
2.000000e-01	3.000000e-01	2.018388e+02	1.000600e+00	1.000600e+00
3.000000e-01	4.000000e-01	1.960534e+02	7.049000e-01	7.049000e-01
4.000000e-01	5.000000e-01	1.880734e+02	1.575950e+00	1.575950e+00
5.000000e-01	6.000000e-01	1.811901e+02	1.851300e+00	1.851300e+00
6.000000e-01	7.000000e-01	1.714013e+02	1.799050e+00	1.799050e+00
7.000000e-01	8.000000e-01	1.598156e+02	1.499200e+00	1.499200e+00
8.000000e-01	9.000000e-01	1.482618e+02	1.059600e+00	1.059600e+00
9.000000e-01	1.000000e+00	1.353621e+02	1.218350e+00	1.218350e+00
1.000000e+00	1.100000e+00	1.220609e+02	1.410850e+00	1.410850e+00
1.100000e+00	1.200000e+00	1.099256e+02	1.253850e+00	1.253850e+00
1.200000e+00	1.300000e+00	9.679686e+01	1.017430e+00	1.017430e+00
1.300000e+00	1.400000e+00	8.361164e+01	8.544200e-01	8.544200e-01
1.400000e+00	1.500000e+00	7.161248e+01	6.418150e-01	6.418150e-01
1.500000e+00	2.000000e+00	4.054176e+01	4.104400e-01	4.104400e-01
# END HISTOGRAM
